1,0.990599691,0.670216843,1,0.247066449,0.678163418,0,0.313394174,0.271108945,0,0.99785389,0.076276969,0.770914411,0.39500098,0.083112469,0.546548466
0.469080486,0.856143913,0.73762999,1,0.887765923,0.749421791,0.683225926,0.48767163,1,0.282077911,0.824292547,0.043549341,0.384918785,0,0,0.127842473
0.288519285,0.71331608,0.456974473,1,0.78382612,0.782627776,0.604737997,0.413491549,0.251013664,0.127825759,0,0.043655214,0.50249188,0.065878239,1,0
0.009558958,0.880710162,0,0.537466144,0.587143087,0.309975835,0.371658216,0,0.120081719,0.278651426,0.046938601,0.681733122,0.277759345,0.975715619,1,1
0.624551149,1,0.404619347,0.737164708,0.693511575,0.628304901,1,0.774538497,0.782448478,0.743721592,0.547575318,0.485075418,0.2935797,0.233660328,0,0
0.106867188,0.917588352,0.564054061,1,0.829185648,0.822291242,0.517526876,0.596770552,0.876283158,0.394037265,1,0.139987434,0.547122349,0.000873541,0,0
0.50215045,0.76003783,0.69304837,0.910530258,1,1,0.829901206,0.798055843,0.595591565,0.599311372,0.342854215,0.40184547,0.099945532,0.203656896,0,0
0,0.747112767,0.477076562,0.870320955,1,1,0.903148031,0.800153285,0.732111638,0.599440916,0.554576972,0.399253594,0.366936295,0.199890368,0.184957257,0
0.163943932,1,0,0.740769937,0.066456273,0.364323451,0.765976896,0.370597754,1,0.634105878,0.725113991,0.946477079,0.707375336,0.473136057,0.747333527,0
0.404312237,0.963798602,0.168505218,0.765034989,0.504674109,0.364295937,0.308864012,0,0,0.337546931,0.008056833,0.860224313,0.493959292,0.982883938,1,1
0.195488722,0.819828189,0.626911365,1,1,0.812804657,0.684490533,0.538101193,0.824504476,0.505881247,0.893299484,0.189789567,0.421977643,0,0,0.128452343
0.112734087,0.781201153,0.396774756,1,0.741097701,0.773932698,0.526559571,0.404435518,0.133672564,0.141981601,0,0.174936439,0.499279502,0.083601878,1,0
0.957474242,1,0.398752463,0.896638149,0.043462716,0.580380697,0,0.221292829,0.517506443,0,1,0.223626364,0.488603448,0.382422635,0.067590106,0.129554348
0.54758162,0.626091258,1,1,0,0.912865608,0.365695377,0.526879617,0.948395372,0.154795858,0.006001201,0,0.047340058,0.363804128,0.886942075,0.667634642
0.298167678,0.811644858,0.875186555,1,1,0.98248923,0.376929546,0.863507329,0.465821951,0.542526991,0.989734031,0.321529436,0.586587527,0.019351705,0,0
0,0.841957474,0.501470123,1,0.722302004,0.795769828,0.36742208,0.524943136,0.51613431,0.411188534,1,0.274385291,0.62381706,0.033717683,0.026863545,0
0,1,0.61284534,1,1,0.932314434,0.64143656,0.644013054,0.362208658,0.329305178,0.148518092,0,0.087969812,0.288493246,0.470092725,0.422045819
1,0.78479106,0.679194885,1,0.264803462,0.75936803,0.418293728,0.38047303,0.477995457,0,0,0.080349147,0.39066094,0.379894555,0.960526316,0.573625342
0.370007433,0.909886191,0.837526207,1,1,0.960721835,0.518905139,0.869009259,0.323560132,0.57504672,0.744090856,0.379292917,0.407744896,0.012652721,0,0
1,1,0.582161754,0.833733916,0.309340757,0.553096509,0.173095054,0.237602262,0.441718691,0,0.804536709,0.194607074,0.500250416,0.430472039,0,0.392755603
0.939017294,0.792902193,0.408114314,1,0.132373126,0.646915503,0.592571666,0.303455702,0.674268472,0,0,0.16920159,0.454658921,0.516047278,1,0.82825452
0,0.812586096,0.751178176,0.558962237,1,0.116260826,0.216342754,0,0.22074409,0.411144422,0.920634348,0.729274519,0.847542597,1,0.022670905,0.795450142
0.797752809,0.995020884,0.367209901,1,0.591007405,0.79366881,0.655494347,0.821824553,0.820763024,0.475724841,1,0.134482161,0.538685805,0,0,0.067391115
0.337035773,1,0.214827519,0.763839531,0,0.349344547,0.430272898,0.301675978,0.910987079,0.290741866,1,0.409585665,0.741594797,0.458373265,0.666869853,0
0,0.74842238,0.309048008,0.716165158,0.671663692,0.836922057,1,1,0.939375906,0.813262879,0.805069439,0.543389996,0.684586556,0.270197752,0.555898475,0
0.888825637,0.706661636,1,1,0.256843664,0.854092708,0.099086487,0.499953215,0.796713279,0.624847231,0.983899534,0.534291955,0.638698002,0.17588348,0,0
0,0.970132164,0.41577494,1,0.672812036,0.712582065,0.526393787,0.353898149,0.350483452,0,0.161321807,0.227695087,0.409028606,0.420421292,1,0.41502309
0.717545407,1,0.385441287,0.885896082,0.016660552,0.571379147,0,0.191624542,0.514353235,0,1,0.196957437,0.555281336,0.338685032,0.121738815,0.072031814
0.256576583,0.783682679,0.691297776,1,0.921903175,0.851137349,0.570564737,0.560164385,0.906888829,0.419266557,1,0.141499196,0.516072825,0,0,0.015353562
0.077021464,0.768763109,0.470576694,1,1,0.957386644,0.704086563,0.657358184,0.991788444,0.465057212,0.985026926,0.128156065,0.461382494,0,0,0.122776058
0.305382342,0.72187694,0.553082829,1,0.551122755,0.533522833,0.324078189,0.132817397,0,0,0.294636173,0.104957045,0.645326743,0.007253583,1,0.002982036
0.457648164,1,0.20315048,0.854742428,0,0.603816276,0.231402416,0.421205187,0.682693155,0.4461478,1,0.492256155,0.763930389,0.255385069,0.576596676,0
0.409402086,0.68706492,0.760604213,1,0.73304713,0.808384599,0.576882426,0.3814912,0.456431757,0,0,0.091318069,0.499931752,0.083267436,1,0.099368702
0.313210397,1,0.118611845,0.757337207,0,0.48577241,0.012139673,0.210283983,0.392569618,0,1,0.095445537,0.628446867,0.212642807,0.173167007,0.026270161
0.155778069,0.903789803,0.092488612,0.610517715,0.509997831,0.358226735,0.238079156,0,0.050718011,0.346103316,0,0.808115877,0.476694523,0.975164723,1,1
0.209241321,0.882268326,0,0.577212775,0.874964746,0.582330825,0.880435763,0.177961446,0.157029697,0,0.08258616,0.424149414,0.131340634,0.830834821,1,1
0,1,0.542580206,0.98617709,0.912935676,0.854726095,0.711860253,0.519011119,0.60934086,0.170621615,0.739173147,0,1,0.319937555,0.413481298,0.363042029
0.945702084,0.911674805,0.496472521,1,0.215589801,0.765133111,0.743029945,0.866900835,1,0.851165309,0.694085278,0.554170141,0.372582902,0.263488386,0,0
0.177619668,0.883623468,0.019654155,0.538270018,0.403873424,0.25604149,0.021148648,0,0,0.30321804,0.202993089,0.696575058,0.45461484,1,1,0.927264668
0.386339755,1,0.226732101,0.81922591,0,0.52134218,0.010855031,0.20926539,0.473365534,0,1,0.157426598,0.69293927,0.42152211,0.056872215,0.543628105
0.215702226,1,0.011424128,0.660711596,0,0.335023347,0.499491232,0.326599069,1,0.358585859,0.816631618,0.628261868,0.767580376,0.301967892,0.712912133,0
0.034494282,0.953455404,0.529826435,1,0.802063567,0.67840877,0.826969579,0.277728577,0.718229862,0,1,0.335974421,0.512790852,0.410305324,0,0.423089135
0,0.645140323,0.38775593,0.79265894,0.639992692,1,0.718989045,0.866414109,0.773584906,0.648272292,0.79553295,0.429679157,0.836260329,0.211206893,1,0
0,0.599273167,0.381604078,0.802182741,0.800694258,1,1,0.920393529,0.810412227,0.693602738,0.651673556,0.464595744,0.542467528,0.233184257,0.540596216,0
0.392410058,0.72259851,0.157246666,0.503437621,0.962239403,0.694257183,0.694094537,1,0,0.727355002,0.651369422,0.566206191,1,0.471150461,0.93304989,0
1,1,0.631998559,0.779938836,0.281661803,0.535611667,0,0.268562726,0.036650288,0,0.605488377,0.0120775,0.788022115,0.220041414,0.224202873,0.205947704
0.328936227,0.581381271,0.1923151,0.907681615,0.786767332,1,0.915746954,0.621745318,0.514341347,0.281117105,0,0.018570715,0.363870465,0.008753332,1,0
0.203888468,0.844224679,0.624893025,1,0.710891033,0.716463068,0.454263718,0.514497419,0.981929434,0.473472559,1,0.176234567,0.534048352,0.005374061,0,0
0.409596953,0.832139415,0.590610496,0.53167429,0.883490759,0.104596,0.122819711,0,0,0.336109878,0.771849855,0.570886713,1,0.922867042,0.165144869,1
0.376287774,0.944338855,0.903495735,1,0.940515809,0.795882897,0.595567852,0.573877246,0.682426635,0.330449436,1,0.115690217,0.546533964,0,0,0.000890869
0.218051828,0.549311972,0.101449263,0.596481497,0,0.175436717,0.458396764,0,0.896343419,0.276435174,1,0.697918039,0.689811696,1,0.291359469,0.6898716
0.432077435,0.936037219,0.144000772,0.660336455,0.528647095,0.376362533,0.197882994,0,0.053094593,0.348282495,0,0.824877032,0.418285013,1,1,0.976336506
0,0.862562734,0.374920383,1,0.206301379,0.706961567,0.067593119,0.420457368,0.878073071,0.494925748,1,0.575573521,0.839579485,0.281999724,0.871740023,0
0.722890421,0.979690923,0.34856495,1,0.002197281,0.586208589,0,0.136671758,0.707833735,0.078373698,1,0.443808096,0.292001724,0.411024446,0.086751385,0
0.852459016,1,0.301546885,0.841194325,0.05279049,0.539479738,0.010504257,0.224372281,0.483775774,0,1,0.211123063,0.668730291,0.475679628,0,0.36417028
0,0.875705387,0.244000654,0.674813336,0.769150749,0.330160931,0.442924817,0,0.298524261,0.320056013,0.846179139,0.66054579,1,1,0.078686076,0.891227932
0.49608398,0.961880566,0.717391715,0.680348527,1,1,0.422190736,0.861102899,0.935294437,0.724496722,0.890550131,0.486748507,0.703094832,0.070181767,0,0
0.417248275,1,0.091975946,0.793044469,0,0.463072376,0.477845119,0.308139535,1,0.462409856,0.886660484,0.527972002,0.459911546,0.300317355,0.185675296,0
0.071913418,1,0,0.55987651,0.511843817,0.370380812,0.391805029,0,0.093194008,0.148312067,0.061384862,0.624863626,0.418949679,0.923518843,1,0.962822963
1,0.76230302,0.924255612,1,0.506551385,0.760685955,0.186010825,0.473726765,0,0.150986729,0.392071037,0,0.765552352,0.225408348,0.292307692,0.264194758
0.442101602,0.659258249,0.680209991,1,0.797812149,0.620963531,0.475232259,0.254026601,0.053524023,0,0,0.028886011,0.500625439,0.037404554,1,0.062960186
0.369313372,1,0.479729442,0.577145989,0.741817108,0.980144347,0.278917937,0.98303053,0.795435944,0.680672269,1,0.264882536,0.488014399,0,0,0.218487395
1,0.88154625,0.401212611,0.827740015,0.626128793,0.397914234,0.839860628,0,0,0.077819609,0.533216914,0.529208001,0.801159475,1,0.01915029,0.772761026
0.442762922,0.932989691,0,0.60147767,0.750945823,0.69180665,0.892558476,0.298874388,0.188380579,0,0.143668402,0.435473173,0.262881524,0.92842382,1,1
0.157159799,1,0,0.782529745,0.056546479,0.538930305,0.406702905,0.330256643,0.92081342,0.39402277,1,0.48649266,0.920035754,0.242440381,0.875604594,0
0.216807382,0.928007229,0,0.947700317,0.50079103,0.968894554,1,1,0.671352048,0.805359328,0.424293364,0.555322309,0.272593831,0.280815661,0.295953528,0
0.517025483,0.907009169,0.726407834,1,0.864749539,0.702061594,0.570819241,0.424581165,1,0.444675267,0.90261953,0.147690879,0.426552685,0,0,0.113482732
0.954054042,1,0.514041391,0.953222498,0.490430734,0.763061785,0.960115789,0.98206764,1,0.849531046,0.708487597,0.544625234,0.391102201,0.24862268,0,0
0.288052121,0.727604995,0.569838536,1,0.686808168,0.705922825,0.452963134,0.385394126,0.108621432,0.120481344,0,0.084747946,0.500823064,0.059020912,1,0
0.139060193,0.939737857,0.038737803,0.636440929,0.424425757,0.361910241,0.362365526,0,0.103392055,0.273406757,0,0.727194334,0.4741016,0.920117335,1,1
0.525122042,0.867186287,0.320039658,0.466005407,0.981446961,0.646185348,0.692181378,1,0.581426946,0.689569818,1,0.608954373,0.709286061,0.03163076,0,0
1,0.969248684,0.617617522,1,0.307863395,0.732533988,0.107464094,0.412801792,0.06833116,0.067247233,0.470282609,0,0.469381437,0.270716324,0,0.295099396
0.83190871,1,0.605585185,0.989119951,0.160930848,0.720330091,0,0.421699953,0.208442937,0.129149919,1,0,0.947249147,0.222982932,0.034906462,0.267494516
1,1,0.541228984,0.811361888,0.263438706,0.538994092,0.114171374,0.249719938,0.381582996,0,0.991786086,0.077693636,0.66280333,0.292150109,0,0.246578155
0,0.423204926,0.299892399,0.558705938,0.591044875,0.72928939,0.861424159,0.944793012,1,1,0.804490565,0.686037762,0.624954831,0.358231882,0.524640586,0
0.667611711,1,0.302520665,0.902720448,0,0.568719665,0.41274674,0.404645219,1,0.537041202,0.980841537,0.667907137,0.654989394,0.340207172,0.394390447,0
0.848873732,1,0.477649519,0.789769182,0.12867807,0.520993188,0,0.226011763,0.445427473,0,1,0.154280452,0.760014624,0.397676996,0.052750513,0.343810711
0.394864924,0.793548387,0.618273381,1,0.790110298,0.728357217,0.464081545,0.41054298,0,0.165440126,0.012257666,0.04516129,0.622037582,0.018076648,1,0
1,0.87871345,0.689958506,1,0.205184028,0.843697716,0.698855778,0.85744068,0.932517146,0.714097053,0.700926571,0.443988582,0.383262021,0.195092126,0,0
0.297359559,0.984251969,0.15396355,0.600381171,0.531975536,0.28061888,0.456171403,0,0.135333494,0.291896198,0,0.682039194,0.282453651,0.954102736,1,1
0.01673645,0.776644177,0.461784471,0.983456955,1,1,0.77346816,0.751758162,0.940772667,0.383739521,0.939672907,0,0.416494429,0.023947314,0,0.277991158
0,0.419953117,0.340775135,0.570551108,0.643600749,0.789396323,0.957684639,1,1,0.847010575,0.809299211,0.568098355,0.635158792,0.282918783,0.454349012,0
0.187040965,1,0.050163842,0.770229644,0,0.509697202,0.45354789,0.359832636,1,0.474793607,0.956432656,0.497349583,0.859717461,0.237983914,0.760044405,0
0.028017301,0.663311555,0.154908392,1,0.269409424,0.697376872,0.142432528,0.317707588,0,0,0.333223293,0.053274656,0.667407804,0.096770887,1,0.111068451
0.465352946,1,0.403287231,0.820013896,0.182683192,0.496422248,0,0.194361895,0.534161155,0.199287808,0.919112395,0.34241153,0.942653405,0.349552327,1,0
0.288106035,0.378386419,0.609254256,0.602725961,0.927186995,0.828572515,1,1,0.727341768,0.757065363,0.488347437,0.503522325,0.256598572,0.248131447,0,0
0,0.631921376,0.41645891,0.766637002,0.796921871,0.939077296,1,1,0.849316337,0.746335903,0.747246321,0.485928359,0.709599489,0.221146477,0.812605866,0
0,0.510502793,0.527154438,0.823351871,0.971912202,1,0.924232402,0.55165227,0.848362494,0.104635922,0.214756316,0,0.221204337,0.062583069,1,0.062583069
0.647896621,1,0.23667214,0.840743144,0,0.480105637,0.086578311,0.101518468,0.606118584,0,1,0.24435698,0.576339425,0.465255904,0.016811608,0.459988664
0.861239618,0.798442252,0.167612858,0.794092201,1,1,0.986967386,0.910146068,0.652196795,0.683827612,0.299401062,0.457889994,0.096202409,0.229414441,0,0
0.130210304,0.801745445,0.537758732,0.707185389,1,1,0.228086383,0.99147302,0,0.706187401,0.814097013,0.74001437,0.737178493,0.399038087,0.470834037,0
0,0.784507494,0.520513606,0.584978612,1,0.284097876,0.517936294,0,0.237489367,0.265644032,0.511213945,0.599448107,0.74240144,0.936831609,0.08740017,1
0.716991687,1,0.384846793,0.840277627,0.121825898,0.631836092,0,0.399906571,0.393803297,0.283765798,0.888714413,0.312994122,1,0.229091829,0.834501976,0
0,1,0.673907421,0.999294945,0.865869382,0.724448486,0.566921278,0.369582573,0.349062722,0,0.065701033,0.32865078,0.324803646,0.450715464,1,0.460702456
0.371157039,0.836238585,0.690634861,1,0.952418171,0.863872486,0.548119334,0.608457627,0.876251114,0.380727721,1,0.091642039,0.507960833,0,0,0.024992521
0,1,0.746709365,0.970871231,0.953745045,0.809216454,1,0.644632922,0.938149673,0.479848759,0.824983332,0.315700606,0.619060328,0.154035565,0.22078909,0
0,0.593658675,0.780422621,0.744186091,1,1,0.173563028,0.925210703,0.06778785,0.712109008,0.818732228,0.676761005,0.459589576,0.34621442,0.201475667,0
0.021349333,0.853163481,0.31170677,1,0.764408632,0.7465923,0.627510456,0.372538393,0.472034338,0,1,0.075438794,0.672609218,0.300369209,0,0.4039445
0.123316973,1,0,0.762817568,0.272583942,0.52734375,0.930167191,0.564614986,1,0.763101335,0.922476153,0.660970694,0.935595023,0.329913837,0.898760412,0
0.204649402,0.747452289,0.400684583,1,0.845943757,0.944052284,0.66783253,0.630688313,1,0.434543025,0.947787986,0.106918574,0.477636584,0,0,0.130994469
0.23219709,1,1,0.988749545,0.927549462,0.782054421,0.635806863,0.479773188,0.391377143,0.170444063,0.179961846,0,0,0.317948139,0.710911118,0.375599774
0.450136621,0.849535014,0.931414306,1,1,0.981921363,0.481212886,0.885329184,0.076154685,0.620106613,0.488011582,0.482957016,0.475124265,0.186432948,0,0
0.535680295,0.933390105,0,0.886631874,0.548609423,0.458842343,0.714647508,0,0.051277116,0.088575285,0.547805429,0.526133034,1,0.967887292,0.056228559,1
0.455252324,0.82827452,0.874335986,1,1,0.788160063,0.741953976,0.536706909,0.898976736,0.361748585,0.997277515,0.125994753,0.49364099,0,0,0.120571607
0.843133446,1,0.469236024,0.980118898,0.132272637,0.598603405,0,0.187150613,0.536811837,0,1,0.317379637,0.339299635,0.361962426,0.098017315,0.030780876
0.260979506,0.735625913,0.194584703,0.487625492,0.637248425,0.215580085,0.20455144,0,0.013226704,0.253276513,0,0.643598936,0.448691046,0.871715976,1,1
0.381765589,0.622901015,0.788502482,0.889896221,0.789955975,1,0.572042823,0.651839715,0.377837497,0.29934083,0,0,0.337193139,0.039910092,1,0
0.137314939,1,0.010439037,0.537919121,0.513072084,0.477049376,0.367253263,0,0,0.143282193,0.059967805,0.711070867,0.430200592,0.933453076,1,0.965771787
0,0.646623418,0.443935849,0.762250395,0.948260882,0.964748795,1,1,0.714933979,0.755116973,0.493117902,0.503381611,0.272090351,0.251557498,0.047610285,0
0,0.698841009,0.518889378,0.879897268,0.630512922,1,0.616943771,0.785690986,0.690601154,0.571726835,0.827518892,0.359025442,1,0.147247319,0.963619332,0
0,0.670441989,0.175133361,0.79835432,0.643766843,1,0.852459016,0.985359513,0.852459016,0.738714134,0.888255797,0.492268171,0.950819672,0.246055448,1,0
0.879894257,0.989338871,0.451530071,0.820315044,0.787839034,0.748684442,0.899891854,1,1,0.678938796,0.938391892,0.357793097,0.592793543,0.091129089,0,0
0.294540338,1,0.162686399,0.84177336,0,0.51030504,0.279187557,0.258634062,0.804085582,0.333940549,1,0.653221372,0.796200345,0.33741766,0.680291659,0
0.241174246,1,0.138832015,0.55273745,0.730383124,0.514032343,0.546934722,0,0.079890142,0.017886986,0,0.581451148,0.348061312,0.95799403,1,0.993152308
0,0.78323578,0.179020779,0.961631253,0.592118546,0.948059109,1,1,0.863312935,0.81673579,0.661650996,0.561710315,0.518818304,0.287825564,0.471655974,0
0,0.907056309,0.464585687,1,0.847303982,0.800077422,0.907222041,0.401892947,0.879393144,0,0.994589241,0.223263909,1,0.526022361,0.500920145,0.488691159
0.196406769,0.918760081,0.856724677,1,0.906561235,0.670846235,0.670641341,0.336709352,0.481552754,0,0,0.261961495,0.264835333,0.427120618,1,0.414674049
0.189097004,0.728033473,0.54427046,0.912008805,1,1,0.993999795,0.781467295,0.856616623,0.523076234,0.785632126,0.259814294,0.434284913,0.075881991,0,0
0.974043785,1,0.511258081,0.773677167,0.187196697,0.518097335,0,0.247396782,0.256645059,0,1,0.05265182,0.968372238,0.289160027,0.223541537,0.219042165
0.779396962,0.73646859,0.223742469,0.669005551,0.160630868,0.920652214,0.719884551,1,1,0.752857031,0.731722814,0.452340882,0.363217338,0.185680996,0,0
1,1,0.59170395,0.789332235,0.267762467,0.545186163,0.024296056,0.281359741,0.015747755,0.002608237,0.583480691,0,0.580471361,0.211306157,0,0.18894534
0.182531173,0.853712398,0.349551289,0.719796029,0.946686816,0.943025937,0,1,0.600546798,0.781708642,1,0.526148168,0.670415514,0.258153884,0.253615419,0
0.827170847,0.86210376,0.448940362,1,0,0.739162601,0.581620136,0.670013622,1,0.937075383,0.892040821,0.629308972,0.766424256,0.310125474,0.748612142,0
0,0.967056884,0.426056094,1,0.584128771,0.615687294,0.407257128,0.169498795,0.264275735,0,0.086651987,0.358418899,0.542797216,0.332153409,1,0.324225754
0,0.69964141,0.630968231,0.802065107,0.917767962,1,1,0.891442633,1,0.66563898,0.925706814,0.441100191,0.837045033,0.217150504,0.712328767,0
1,0.963123673,0.715262214,1,0.428466824,0.795186305,0.494765812,0.561312802,0.91343435,0.50585485,0.827231711,0.163930196,0.427216936,0,0,0.004543756
1,1,0.636987369,0.9832784,0.264493728,0.858031461,0.358634112,0.631358261,0.761117896,0.584874655,0.753545748,0.240283371,0.422359458,0.010459891,0,0
0.293065991,0.467753549,0.600080571,0.705507988,1,1,0.900198989,0.811886932,0.736214396,0.495848778,0.665583415,0.175897885,0,0,0.981771068,0.063296937
0.892731727,0.871917921,0.381949025,1,0.168261243,0.779608844,0.804449948,0.768363777,1,0.758179724,0.928209603,0.338297583,0.616475841,0,0,0.034535048
0.668140445,1,0.351210837,0.825055709,0,0.60231132,0.044846903,0.367808188,0.661678083,0.37803426,1,0.498405509,0.736801021,0.255245308,0.559157363,0
0.524915398,1,0.222089521,0.774768333,0,0.574634743,0.733600221,0.659441367,1,0.795215545,0.701168931,0.854934213,0.439279718,0.423401303,0.150629489,0
0.267907757,1,0,0.740021255,0.403046172,0.539748954,1,0.593213128,0.841363814,0.908173897,0.572202704,0.641754294,0.428504559,0.322683,0.329433544,0
0.021284553,0.802111859,0.36346032,0.496592599,0.548535754,0.112312331,0.099958916,0,0,0.41055788,0.051309022,0.788808546,0.499219085,0.95801504,1,1
0.472898707,0.948004495,0.940300379,1,1,0.724249207,0.751895309,0.468238501,0.405545401,0.24630303,0,0.058726546,0.405425693,0.006583365,0.932603516,0
